Vin,Vout,Vbat,Iload,Ichg,Temp_bat,Temp_tx,mains_ok,mode_bat,fault_type
226.46,227.4,12.16,3.78,0.92,30.81,27.81,1,0,normal
224.7,45.48,11.64,22.12,0.0,61.81,103.5,1,0,short_circuit
239.25,207.16,10.28,2.71,0.05,31.67,40.13,1,1,battery_low
90.14,213.12,12.21,7.25,0.0,35.56,64.76,0,1,mains_fail
46.67,224.43,10.56,2.12,0.0,34.64,56.95,0,1,mains_fail
233.73,226.21,12.49,6.5,0.95,31.45,50.33,1,0,normal
46.01,218.26,10.24,4.41,0.0,31.82,34.82,0,1,mains_fail
236.6,227.63,13.19,2.97,1.2,26.84,37.64,1,0,normal
234.42,220.27,13.36,2.52,1.16,21.45,36.05,1,0,normal
231.72,188.79,12.99,9.23,0.73,44.39,70.79,1,0,overload
230.66,223.19,12.56,5.35,1.81,34.46,39.35,1,0,normal
223.83,229.39,13.34,7.4,1.88,27.73,42.36,1,0,normal
228.81,228.75,12.33,0.85,1.31,24.3,37.03,1,0,normal
229.58,229.23,13.45,7.07,1.02,34.58,40.46,1,0,normal
230.25,74.1,11.72,16.87,0.0,54.2,86.39,1,0,short_circuit
236.72,223.21,13.57,5.63,1.09,21.87,43.36,1,0,normal
227.07,225.64,12.14,4.59,0.37,21.71,30.58,1,0,normal
239.21,227.2,12.03,5.65,0.51,24.9,26.92,1,0,normal
7.46,215.74,11.0,5.92,0.0,32.98,32.96,0,1,mains_fail
227.88,226.84,13.74,4.52,1.1,30.18,24.45,1,0,normal
230.17,223.79,13.33,6.04,0.78,32.77,45.3,1,0,normal
224.82,228.07,13.1,1.71,1.05,24.94,35.45,1,0,normal
223.46,220.52,12.2,5.23,1.38,22.84,34.1,1,0,normal
220.1,221.89,12.29,7.49,0.37,32.05,47.58,1,0,normal
237.68,209.96,12.49,11.11,0.46,42.99,87.94,1,0,overload
235.09,226.16,13.16,4.2,1.99,23.87,43.79,1,0,normal
237.65,225.28,12.6,1.67,0.52,34.46,34.0,1,0,normal
235.29,219.8,12.59,6.81,0.36,33.5,43.67,1,0,normal
233.6,226.22,11.55,5.66,0.04,40.75,35.87,1,0,charging_fault
230.78,207.91,9.36,7.3,0.12,34.77,59.17,1,1,battery_low
230.97,225.25,12.67,4.14,0.17,27.69,37.04,1,0,normal
236.34,229.86,11.05,4.3,0.05,43.38,59.85,1,0,charging_fault
181.63,216.95,10.76,6.67,0.0,29.5,58.0,0,1,mains_fail
228.5,211.45,9.1,0.75,0.17,20.02,46.05,1,1,battery_low
227.69,222.29,13.62,3.95,0.86,21.43,46.58,1,0,normal
227.96,222.97,13.17,7.61,1.65,29.86,45.49,1,0,normal
231.29,218.91,12.2,9.37,1.36,55.83,98.89,1,0,transformer_overheat
230.95,221.55,12.08,7.48,0.15,38.52,36.38,1,0,normal
237.95,227.13,12.78,3.86,1.56,23.6,28.78,1,0,normal
219.75,222.84,12.28,2.55,1.16,28.59,46.95,1,0,normal
220.78,222.77,13.66,2.38,0.38,23.02,47.02,1,0,normal
229.74,221.61,13.02,7.0,0.0,39.0,51.85,1,0,normal
227.99,228.08,12.98,2.39,0.46,24.49,27.59,1,0,normal
227.66,219.81,12.06,7.41,1.02,31.14,45.17,1,0,normal
224.14,224.83,12.85,5.16,0.3,31.03,40.43,1,0,normal
240.31,229.61,13.56,7.65,1.29,37.31,45.27,1,0,normal
220.46,204.66,9.43,6.67,0.16,28.56,49.07,1,1,battery_low
233.37,228.03,11.65,4.9,0.0,24.41,49.4,1,0,charging_fault
239.08,198.83,12.23,14.0,0.35,35.04,62.27,1,0,overload
239.62,221.46,13.75,7.35,1.95,35.13,46.94,1,0,normal
220.62,221.85,13.29,5.31,1.47,34.12,41.93,1,0,normal
231.72,186.38,12.1,12.1,0.89,39.06,69.47,1,0,overload
231.65,227.07,12.33,4.7,0.46,32.74,24.81,1,0,normal
172.08,213.33,11.33,4.65,0.0,23.54,49.71,0,1,mains_fail
221.43,226.16,13.16,6.63,1.31,58.58,111.23,1,0,transformer_overheat
58.93,216.24,11.51,4.6,0.0,33.82,32.02,0,1,mains_fail
221.91,229.97,12.93,3.6,1.76,34.85,38.78,1,0,normal
237.28,226.58,13.16,4.18,0.93,22.78,38.52,1,0,normal
231.9,222.08,13.27,3.96,0.87,34.44,35.0,1,0,normal
234.66,230.05,12.67,5.14,0.11,19.88,48.63,1,0,normal
240.98,226.72,12.48,3.46,0.8,31.27,25.83,1,0,normal
222.77,220.56,12.79,0.33,0.26,27.3,38.72,1,0,normal
220.6,222.78,12.85,7.56,0.61,29.22,35.07,1,0,normal
219.86,212.06,13.3,6.05,1.69,57.82,122.34,1,0,transformer_overheat
229.84,222.7,12.65,6.14,1.95,37.85,49.89,1,0,normal
227.53,228.26,12.63,1.83,1.13,32.27,38.88,1,0,normal
224.8,187.6,12.72,9.11,0.15,50.14,67.03,1,0,overload
220.91,205.43,9.8,5.89,0.1,20.83,50.51,1,1,battery_low
60.89,224.51,10.93,4.48,0.0,36.68,28.47,0,1,mains_fail
99.46,228.39,10.6,1.13,0.0,24.87,49.97,0,1,mains_fail
235.18,225.73,11.2,3.38,0.1,29.43,54.79,1,0,charging_fault
238.72,226.12,12.83,3.34,0.67,29.52,49.71,1,0,normal
224.05,227.06,12.07,2.74,0.83,26.9,39.94,1,0,normal
230.7,226.89,12.26,3.33,0.0,31.21,43.91,1,0,normal
223.77,193.12,12.12,9.97,0.22,41.92,69.09,1,0,overload
223.12,226.95,13.35,4.36,1.42,21.04,26.7,1,0,normal
220.32,229.62,13.63,2.21,1.64,20.71,40.47,1,0,normal
232.13,226.32,12.97,4.22,1.72,28.49,39.97,1,0,normal
229.51,228.51,13.35,1.24,0.23,26.41,42.25,1,0,normal
226.12,226.32,12.73,5.25,1.08,18.46,43.45,1,0,normal
236.23,221.37,13.09,2.52,0.05,26.03,37.09,1,0,normal
227.15,215.79,10.11,7.92,0.05,38.62,54.24,1,1,battery_low
232.87,225.52,13.4,3.37,1.25,34.12,46.79,1,0,normal
232.37,215.14,12.53,6.71,1.31,58.17,119.5,1,0,transformer_overheat
238.1,224.83,13.32,7.32,0.88,27.94,57.61,1,0,normal
235.38,225.45,12.34,6.75,1.93,33.33,54.88,1,0,normal
222.2,200.63,10.08,4.29,0.05,30.55,52.33,1,1,battery_low
234.36,221.65,13.57,6.28,0.62,33.21,43.83,1,0,normal
221.75,223.39,12.91,5.65,1.19,29.78,49.28,1,0,normal
232.39,220.31,11.79,7.06,1.37,37.79,36.37,1,0,normal
233.28,200.59,10.04,2.34,0.04,26.89,44.52,1,1,battery_low
220.72,225.47,13.75,3.66,0.41,23.42,28.83,1,0,normal
229.94,226.57,13.27,5.54,0.96,23.02,25.91,1,0,normal
230.39,228.52,13.36,1.63,0.87,24.51,48.87,1,0,normal
240.07,202.29,12.31,8.93,0.29,49.31,69.77,1,0,overload
234.07,221.94,12.94,7.26,1.18,32.61,38.33,1,0,normal
225.87,224.42,13.7,1.82,0.93,30.79,43.51,1,0,normal
220.21,227.5,12.15,1.06,0.23,28.02,33.72,1,0,normal
224.17,215.02,12.7,7.76,2.02,47.31,99.51,1,0,transformer_overheat
225.96,220.33,13.12,4.97,1.71,30.67,36.78,1,0,normal
36.53,210.79,12.12,3.75,0.0,30.74,26.97,0,1,mains_fail
225.48,189.88,13.17,13.58,0.69,36.69,81.54,1,0,overload
232.1,196.96,12.55,9.62,1.35,48.89,114.14,1,0,transformer_overheat
219.47,221.44,13.11,4.62,1.82,32.84,30.79,1,0,normal
226.84,208.09,9.6,2.53,0.07,38.32,34.46,1,1,battery_low
220.68,212.64,12.56,11.45,0.67,40.36,74.63,1,0,overload
230.22,222.3,13.68,2.58,0.55,28.09,49.22,1,0,normal
227.33,10.83,10.18,17.72,0.0,52.27,101.14,1,0,short_circuit
226.62,224.95,12.35,5.58,0.15,21.32,49.53,1,0,normal
234.46,195.84,12.55,13.77,0.78,45.55,68.63,1,0,overload
236.23,221.52,13.58,7.92,0.34,32.06,30.9,1,0,normal
227.64,220.18,13.61,0.67,0.69,31.1,26.02,1,0,normal
235.31,223.17,12.48,7.4,1.16,36.35,55.88,1,0,normal
228.76,228.35,12.07,1.29,0.82,25.03,37.36,1,0,normal
229.2,226.15,13.15,1.0,0.32,32.16,48.85,1,0,normal
238.7,226.99,13.15,2.84,0.89,22.93,37.91,1,0,normal
231.22,229.95,12.94,0.71,0.74,25.59,33.74,1,0,normal
76.2,211.51,10.9,5.36,0.0,27.85,38.51,0,1,mains_fail
225.75,208.13,12.22,11.96,0.37,43.69,82.03,1,0,overload
232.21,221.87,13.5,1.43,2.04,25.41,40.02,1,0,normal
226.23,226.87,12.33,3.02,0.06,22.6,55.29,1,0,charging_fault
219.97,207.48,13.41,8.41,1.43,42.06,123.61,1,0,transformer_overheat
238.54,217.91,13.38,8.51,0.85,49.77,106.74,1,0,transformer_overheat
235.0,190.55,12.36,9.12,0.9,42.35,91.82,1,0,overload
227.92,221.12,12.08,2.14,0.01,44.16,30.96,1,0,charging_fault
228.95,226.96,12.34,6.01,0.57,28.59,55.49,1,0,normal
226.74,225.21,13.05,7.5,0.61,25.86,32.81,1,0,normal
235.46,221.8,13.51,3.32,0.09,24.69,39.5,1,0,normal
222.92,228.4,12.06,6.7,1.4,25.31,36.81,1,0,normal
221.42,220.96,12.51,7.94,1.66,24.2,63.24,1,0,normal
234.61,224.72,12.29,3.32,1.32,28.35,26.44,1,0,normal
221.45,220.89,11.59,0.94,0.06,22.67,49.12,1,0,charging_fault
219.0,220.14,12.33,4.15,1.31,21.31,37.7,1,0,normal
238.35,224.24,12.24,1.07,1.48,21.43,45.89,1,0,normal
220.43,220.93,12.7,6.3,1.8,30.4,42.87,1,0,normal
239.61,206.44,12.57,12.57,0.29,46.51,93.78,1,0,overload
221.87,213.29,10.06,5.91,0.1,30.11,44.18,1,1,battery_low
235.77,225.67,12.41,6.93,0.58,39.06,47.65,1,0,normal
229.41,229.07,12.52,1.76,1.33,21.12,50.68,1,0,normal
232.9,228.66,13.0,5.56,1.3,22.81,32.15,1,0,normal
224.15,221.43,12.81,6.0,1.89,24.65,25.28,1,0,normal
221.66,207.31,9.89,7.09,0.09,35.62,50.94,1,1,battery_low
223.19,226.25,12.22,4.78,1.01,32.98,46.93,1,0,normal
233.64,218.97,12.51,6.11,1.66,57.24,101.99,1,0,transformer_overheat
236.09,223.55,12.93,4.63,0.45,21.25,29.59,1,0,normal
233.52,225.99,12.14,3.72,0.18,25.42,40.82,1,0,normal
233.99,228.93,12.68,1.62,0.11,28.24,39.15,1,0,normal
228.12,226.09,12.54,4.84,1.35,31.66,31.16,1,0,normal
236.37,226.97,12.43,2.26,0.58,32.18,26.19,1,0,normal
235.47,222.48,13.65,0.69,1.54,25.74,47.54,1,0,normal
230.95,229.09,12.81,3.85,0.3,26.96,45.84,1,0,normal
221.81,228.51,13.42,4.31,0.39,26.47,40.44,1,0,normal
10.52,218.89,11.08,6.38,0.0,32.48,46.2,0,1,mains_fail
168.76,210.2,11.8,8.15,0.0,44.6,48.67,0,1,mains_fail
232.55,82.92,12.42,15.67,0.0,49.21,96.25,1,0,short_circuit
229.84,229.97,12.35,7.54,1.73,29.37,45.48,1,0,normal
231.59,220.11,12.22,7.23,0.0,31.89,59.45,1,0,normal
231.71,224.28,12.48,4.23,0.0,31.73,53.86,1,0,charging_fault
236.28,73.87,13.07,17.32,0.0,53.69,105.17,1,0,short_circuit
234.3,224.0,13.6,2.23,1.64,27.27,40.73,1,0,normal
226.9,227.06,12.61,3.79,1.07,23.03,37.17,1,0,normal
225.52,223.45,12.83,6.38,1.82,32.21,57.96,1,0,normal
234.67,222.99,12.85,5.87,0.74,29.72,43.9,1,0,normal
224.23,227.36,12.08,2.56,0.3,20.39,33.44,1,0,normal
235.24,197.04,13.32,11.6,0.45,52.36,58.01,1,0,overload
225.62,216.96,10.29,5.64,0.07,23.12,42.66,1,1,battery_low
127.22,224.59,11.19,6.34,0.0,38.41,57.43,0,1,mains_fail
220.63,223.85,13.63,1.31,1.87,23.81,42.03,1,0,normal
226.17,223.09,13.66,4.54,1.51,30.88,44.23,1,0,normal
228.19,221.93,13.39,2.34,1.49,25.6,25.26,1,0,normal
224.42,204.43,10.82,1.24,0.03,34.07,37.44,1,1,battery_low
226.74,229.58,12.83,2.92,1.34,27.69,42.96,1,0,normal
238.02,207.22,10.05,4.97,0.04,39.46,50.76,1,1,battery_low
235.09,218.77,12.84,6.42,1.69,45.64,101.52,1,0,transformer_overheat
221.35,204.99,10.04,4.02,0.15,31.39,35.71,1,1,battery_low
233.45,228.79,13.93,5.14,1.97,24.19,44.77,1,0,normal
227.76,221.12,12.12,7.1,0.97,33.95,54.1,1,0,normal
224.03,222.32,12.44,3.4,0.54,29.54,43.56,1,0,normal
238.37,211.86,13.49,9.94,0.63,48.38,100.67,1,0,transformer_overheat
220.79,205.13,13.2,14.2,0.24,36.34,76.0,1,0,overload
235.51,228.64,11.9,6.04,1.56,28.39,38.3,1,0,normal
160.44,221.51,10.87,3.25,0.0,36.27,50.53,0,1,mains_fail
78.88,213.43,10.57,7.58,0.0,29.23,49.57,0,1,mains_fail
237.9,221.37,12.16,4.83,1.27,27.12,29.12,1,0,normal
232.52,221.97,13.56,0.69,1.48,24.04,47.6,1,0,normal
223.0,206.48,13.22,9.48,0.6,48.14,114.47,1,0,transformer_overheat
234.8,201.66,12.68,11.77,0.48,38.69,83.85,1,0,overload
223.16,229.02,13.61,4.08,1.43,28.3,33.37,1,0,normal
19.5,224.53,10.82,2.79,0.0,36.95,41.17,0,1,mains_fail
222.41,220.13,10.67,4.04,0.04,35.17,44.89,1,1,battery_low
219.5,223.37,12.16,1.99,0.45,23.17,34.37,1,0,normal
232.36,220.93,12.53,3.2,1.11,29.93,37.5,1,0,normal
225.42,219.59,12.78,4.48,1.22,34.58,45.79,1,0,normal
220.88,228.23,13.42,3.69,1.26,23.26,26.98,1,0,normal
239.05,228.33,13.59,7.48,1.2,35.62,44.58,1,0,normal
239.78,225.37,12.4,7.12,0.81,32.78,52.3,1,0,normal
230.8,223.2,13.07,6.55,0.96,28.99,48.04,1,0,normal
234.49,224.5,13.0,1.93,1.54,21.42,38.18,1,0,normal
225.01,228.39,12.57,4.05,0.41,29.42,24.39,1,0,normal
226.42,226.58,13.11,5.86,0.65,28.34,44.92,1,0,normal
238.02,220.76,13.33,3.36,0.5,29.7,31.13,1,0,normal
240.18,222.67,13.35,5.25,1.93,30.85,44.69,1,0,normal
234.01,220.71,12.57,1.53,1.36,29.51,38.76,1,0,normal
233.59,197.78,12.28,11.29,0.8,47.13,79.0,1,0,overload
235.04,210.1,9.96,0.92,0.12,31.75,25.13,1,1,battery_low
220.62,224.17,12.09,0.18,0.19,23.96,27.77,1,0,normal
223.23,197.82,12.37,9.34,1.7,49.16,104.45,1,0,transformer_overheat
226.63,197.97,12.18,8.62,1.91,49.54,96.49,1,0,transformer_overheat
227.6,207.41,13.51,9.82,0.69,49.99,116.84,1,0,transformer_overheat
240.39,226.24,13.04,6.02,1.84,34.53,34.91,1,0,normal
239.33,224.53,11.24,1.85,0.02,41.75,33.45,1,0,charging_fault
98.59,225.41,10.4,5.44,0.0,28.08,37.78,0,1,mains_fail
234.71,222.01,12.56,5.4,1.71,29.0,33.53,1,0,normal
58.77,226.79,11.03,5.57,0.0,33.08,36.79,0,1,mains_fail
224.92,221.55,13.72,7.46,1.6,32.56,50.43,1,0,normal
231.82,220.71,13.2,4.68,1.94,23.36,32.75,1,0,normal
240.39,212.26,13.23,7.47,1.39,55.93,109.91,1,0,transformer_overheat
232.97,228.08,12.11,6.44,1.33,34.46,40.14,1,0,normal
236.21,209.61,9.68,1.3,0.14,33.26,50.31,1,1,battery_low
150.64,217.45,10.74,4.83,0.0,39.14,35.78,0,1,mains_fail
237.03,203.79,12.75,12.61,0.44,38.38,78.02,1,0,overload
239.71,221.03,13.69,1.67,0.77,33.97,26.17,1,0,normal
223.61,229.22,13.52,1.99,1.44,34.72,38.96,1,0,normal
229.63,221.01,12.5,5.67,1.55,30.0,42.61,1,0,normal
222.02,225.39,13.63,3.41,0.44,32.07,27.96,1,0,normal
239.29,221.33,12.57,0.97,0.36,25.26,40.37,1,0,normal
226.38,224.17,13.39,1.57,0.17,27.26,41.84,1,0,normal
223.92,215.19,12.35,6.59,1.64,44.93,86.08,1,0,transformer_overheat
221.11,223.03,13.7,5.53,1.58,21.78,39.63,1,0,normal
223.5,222.08,12.11,1.73,1.58,32.36,31.61,1,0,normal
230.97,223.08,12.87,1.03,1.96,31.52,34.08,1,0,normal
239.33,228.19,13.56,0.8,1.04,20.01,44.48,1,0,normal
229.95,222.73,11.87,6.3,0.02,50.6,61.35,1,0,charging_fault
221.5,207.67,13.0,13.83,0.16,45.32,69.8,1,0,overload
55.3,221.81,10.48,1.33,0.0,34.85,53.96,0,1,mains_fail
233.03,226.76,13.45,5.73,1.54,33.92,33.67,1,0,normal
233.74,226.91,12.75,6.43,1.15,27.48,34.75,1,0,normal
219.75,76.16,11.97,23.52,0.0,53.64,100.78,1,0,short_circuit
228.8,226.15,12.66,4.94,1.24,20.73,32.98,1,0,normal
229.7,228.02,12.1,2.95,0.97,22.22,47.62,1,0,normal
232.49,221.4,12.37,2.02,1.88,20.95,30.77,1,0,normal
223.32,223.26,12.49,6.09,1.42,39.49,47.49,1,0,normal
224.88,223.38,13.66,4.66,0.86,24.98,44.24,1,0,normal
237.0,226.13,12.23,2.56,0.42,26.05,48.48,1,0,normal
138.97,213.2,11.33,2.91,0.0,27.92,36.24,0,1,mains_fail
230.81,87.36,11.93,24.49,0.0,58.27,98.81,1,0,short_circuit
228.11,228.35,13.4,5.63,1.05,22.36,34.62,1,0,normal
235.7,223.75,12.25,2.02,1.07,26.24,29.44,1,0,normal
232.03,220.42,12.61,5.21,0.95,32.32,28.81,1,0,normal
237.89,229.92,12.53,6.17,1.87,24.74,44.84,1,0,normal
223.7,217.97,9.89,2.29,0.1,30.89,36.24,1,1,battery_low
145.13,226.77,11.14,1.57,0.0,37.7,46.87,0,1,mains_fail
232.11,215.0,12.99,7.92,1.5,41.03,93.93,1,0,transformer_overheat
240.74,224.1,13.5,5.76,0.68,32.72,30.53,1,0,normal
232.43,221.26,13.49,2.98,1.31,25.7,46.48,1,0,normal
233.5,224.77,13.01,2.76,0.3,29.12,30.1,1,0,normal
227.7,229.4,13.01,4.93,1.96,32.25,41.11,1,0,normal
222.53,228.9,12.91,6.5,0.69,35.04,51.19,1,0,normal
224.2,223.15,12.18,1.03,1.47,35.63,29.04,1,0,normal
226.9,225.35,13.33,2.18,0.81,31.7,27.98,1,0,normal
221.12,221.61,13.45,1.47,0.45,32.68,49.82,1,0,normal
224.9,224.26,13.47,1.62,0.34,33.64,39.4,1,0,normal
238.54,220.52,12.63,6.21,0.38,33.64,40.03,1,0,normal
224.16,222.08,12.77,0.11,0.41,28.48,50.51,1,0,normal
228.08,197.28,12.26,12.29,0.16,47.17,73.48,1,0,overload
226.25,214.52,9.77,4.15,0.11,29.62,44.33,1,1,battery_low
228.36,225.31,12.89,2.78,1.54,21.62,48.21,1,0,normal
225.33,228.12,12.48,2.25,0.3,19.67,29.75,1,0,normal
57.2,212.67,11.24,6.14,0.0,39.67,62.79,0,1,mains_fail
43.08,221.66,10.32,3.62,0.0,31.97,31.14,0,1,mains_fail
230.28,221.22,11.84,1.86,0.03,24.89,27.19,1,0,charging_fault
239.53,228.89,11.23,1.37,0.06,37.99,28.52,1,0,charging_fault
228.68,219.85,12.58,5.82,0.0,26.69,25.84,1,0,normal
230.01,227.24,12.83,2.03,0.15,28.72,29.92,1,0,normal
224.48,211.27,9.59,2.25,0.18,27.74,53.94,1,1,battery_low
219.28,227.94,12.86,0.96,0.22,26.9,43.25,1,0,normal
224.47,19.06,11.95,20.77,0.0,49.93,83.92,1,0,short_circuit
234.41,208.84,9.59,1.05,0.14,28.63,31.56,1,1,battery_low
234.69,224.37,11.82,2.52,0.07,42.83,57.45,1,0,charging_fault
224.29,209.19,12.78,9.04,1.07,36.83,125.22,1,0,transformer_overheat
226.72,221.07,12.38,7.08,0.98,34.5,53.54,1,0,normal
223.04,223.9,12.29,5.47,0.95,25.71,47.73,1,0,normal
219.69,223.86,12.18,6.7,1.18,32.19,37.15,1,0,normal
226.35,224.37,12.96,1.28,0.99,24.3,45.15,1,0,normal
233.36,218.8,9.68,0.46,0.11,23.07,35.16,1,1,battery_low
231.0,216.48,12.01,7.4,1.3,52.36,109.52,1,0,transformer_overheat
227.69,225.13,11.87,5.21,0.03,31.35,40.83,1,0,charging_fault
230.44,221.75,13.31,0.44,1.96,31.29,38.18,1,0,normal
236.39,229.06,12.1,6.76,1.71,22.82,43.18,1,0,normal
220.91,226.87,13.03,1.93,0.93,21.67,39.99,1,0,normal
229.77,227.95,13.17,3.74,0.57,25.24,35.2,1,0,normal
163.51,216.13,10.76,7.86,0.0,30.65,66.25,0,1,mains_fail
235.56,223.01,13.55,4.7,0.24,25.09,32.74,1,0,normal
235.37,224.6,13.45,1.12,1.68,29.49,39.32,1,0,normal
233.25,221.2,12.37,4.55,1.9,23.93,28.49,1,0,normal
228.29,223.44,13.72,1.0,1.25,21.29,26.07,1,0,normal
237.93,223.58,12.19,5.6,0.58,25.64,43.28,1,0,normal
226.23,224.77,13.0,3.13,1.05,26.66,37.26,1,0,normal
236.43,229.21,13.51,6.62,1.77,27.5,43.56,1,0,normal
221.83,214.87,9.63,2.18,0.08,32.58,39.16,1,1,battery_low
225.06,223.8,13.63,7.33,0.49,39.83,55.79,1,0,normal
221.6,221.46,12.99,5.35,1.83,27.48,38.33,1,0,normal
224.68,191.12,12.4,10.44,0.19,44.29,81.04,1,0,overload
233.48,220.38,12.49,0.14,1.17,26.64,28.75,1,0,normal
127.44,228.59,11.11,1.36,0.0,21.44,54.29,0,1,mains_fail
237.44,208.52,12.54,9.48,1.18,54.85,100.71,1,0,transformer_overheat
239.51,226.67,11.37,3.23,0.08,37.79,27.62,1,0,charging_fault
233.18,227.91,13.22,4.06,0.17,20.08,24.97,1,0,normal
237.59,220.54,13.23,5.76,0.43,32.0,47.18,1,0,normal
237.29,11.98,12.04,19.86,0.0,51.65,97.02,1,0,short_circuit
233.2,221.1,13.51,6.54,0.81,37.38,58.11,1,0,normal
221.93,211.0,12.46,7.38,1.78,44.89,115.39,1,0,transformer_overheat
225.62,221.87,13.15,7.42,1.76,45.94,126.57,1,0,transformer_overheat
237.48,229.4,13.49,4.12,1.96,34.36,40.71,1,0,normal
230.69,228.8,12.39,3.58,1.02,29.03,29.85,1,0,normal
221.97,228.12,12.31,6.6,0.63,28.13,39.77,1,0,normal
236.12,221.33,12.91,7.2,0.87,26.74,46.86,1,0,normal
222.27,228.74,12.81,6.68,0.88,29.82,55.95,1,0,normal
237.08,219.7,13.04,2.62,0.57,28.75,28.9,1,0,normal
232.83,208.56,13.51,8.4,1.49,24.7,47.74,1,0,normal
230.2,221.58,13.57,3.59,1.48,20.77,33.32,1,0,normal
223.94,218.51,10.78,7.32,0.0,40.3,59.01,1,1,battery_low
102.07,229.41,10.74,6.97,0.0,34.4,62.53,0,1,mains_fail
232.58,222.74,13.74,5.19,1.13,30.39,43.51,1,0,normal
221.96,192.44,12.88,13.05,0.09,44.76,71.52,1,0,overload
236.23,218.22,13.27,7.71,0.68,38.98,89.93,1,0,transformer_overheat
220.81,223.77,12.61,6.51,1.81,28.36,51.76,1,0,normal
236.08,228.23,12.14,7.02,1.22,37.22,51.59,1,0,normal
239.05,224.58,12.35,4.03,0.54,21.37,44.7,1,0,normal
219.96,210.12,11.98,9.74,1.04,50.93,130.25,1,0,transformer_overheat
236.05,221.87,12.35,5.14,0.8,30.47,48.77,1,0,normal
226.9,230.26,13.54,1.61,1.65,31.55,42.66,1,0,normal
230.21,225.03,12.19,0.2,1.12,33.21,42.02,1,0,normal
228.2,220.36,12.12,3.44,1.0,27.31,33.81,1,0,normal
221.92,206.94,13.45,9.5,2.0,62.12,131.6,1,0,transformer_overheat
87.52,230.49,11.44,1.74,0.0,32.02,45.6,0,1,mains_fail
223.34,222.71,11.53,4.6,0.05,28.18,41.29,1,0,charging_fault
232.25,225.47,13.19,2.28,0.55,26.02,33.3,1,0,normal
233.98,197.25,13.2,11.45,0.64,39.22,62.88,1,0,overload
229.08,229.2,12.11,2.94,0.18,21.9,37.76,1,0,normal
230.21,224.23,13.19,0.7,1.15,24.51,31.54,1,0,normal
230.4,221.12,13.06,7.75,0.89,31.97,45.91,1,0,normal
235.05,227.91,12.66,6.84,0.51,37.8,43.68,1,0,normal
240.42,219.13,10.47,7.44,0.02,35.15,52.62,1,1,battery_low
235.15,81.24,10.15,19.64,0.0,53.97,104.25,1,0,short_circuit
224.89,214.01,12.24,6.84,1.56,42.13,124.0,1,0,transformer_overheat
220.7,218.81,9.76,3.82,0.07,28.34,48.38,1,1,battery_low
230.86,226.34,12.05,2.99,0.79,30.1,35.96,1,0,normal
228.58,226.69,11.08,6.77,0.09,23.27,61.69,1,0,charging_fault
223.87,93.9,11.45,15.65,0.0,66.12,99.12,1,0,short_circuit
232.19,200.56,13.01,8.41,1.87,62.12,97.14,1,0,transformer_overheat
229.7,225.33,12.97,6.55,1.74,29.1,37.21,1,0,normal
235.63,220.37,12.79,5.23,1.86,23.16,43.42,1,0,normal
229.71,227.53,12.44,3.2,0.14,26.27,35.11,1,0,normal
228.74,213.99,13.4,8.53,1.22,50.52,116.96,1,0,transformer_overheat
227.86,202.67,12.36,8.04,0.56,30.41,58.03,1,0,normal
228.77,217.75,9.49,6.83,0.05,32.59,42.62,1,1,battery_low
228.93,228.97,11.4,5.29,0.04,19.9,48.24,1,0,charging_fault
235.15,205.94,12.54,9.33,0.65,41.56,126.49,1,0,transformer_overheat
224.84,224.77,12.95,1.04,1.16,21.82,40.39,1,0,normal
240.28,222.27,13.31,7.8,1.39,25.34,47.76,1,0,normal
221.92,223.33,11.19,7.23,0.04,47.37,38.93,1,0,charging_fault
225.06,225.43,13.14,2.0,1.08,31.91,41.0,1,0,normal
222.89,210.55,13.8,8.01,1.6,39.54,47.77,1,0,normal
229.79,194.15,12.03,12.86,0.11,41.55,60.76,1,0,overload
241.42,224.33,12.09,5.2,1.27,30.28,26.5,1,0,normal
227.07,226.81,11.2,1.33,0.06,44.12,53.32,1,0,charging_fault
220.61,226.3,11.97,1.65,0.03,23.9,36.18,1,0,charging_fault
239.64,220.86,12.13,6.84,1.08,33.47,48.12,1,0,normal
57.55,212.34,11.7,7.35,0.0,37.07,45.68,0,1,mains_fail
220.78,202.57,13.37,9.48,0.83,42.73,115.7,1,0,transformer_overheat
231.01,225.72,12.51,7.88,0.47,35.74,56.84,1,0,normal
32.04,222.61,11.72,1.11,0.0,24.22,49.75,0,1,mains_fail
222.2,214.47,9.38,7.6,0.14,28.08,47.79,1,1,battery_low
239.75,211.52,12.99,7.99,0.51,43.15,78.57,1,0,overload
225.0,220.26,13.09,3.48,1.46,32.65,39.85,1,0,normal
234.99,220.95,12.01,7.31,1.03,35.59,31.25,1,0,normal
234.48,222.17,13.51,1.54,1.86,21.13,44.51,1,0,normal
224.56,226.63,11.01,0.74,0.11,44.83,24.6,1,0,charging_fault
229.55,229.19,13.65,0.59,1.24,31.35,45.65,1,0,normal
224.73,223.68,13.37,0.94,0.07,31.84,40.17,1,0,normal
17.54,210.65,11.87,6.19,0.0,24.01,47.06,0,1,mains_fail
25.86,208.99,10.67,4.09,0.0,37.37,33.51,0,1,mains_fail
227.73,217.67,9.18,4.02,0.04,37.17,40.68,1,1,battery_low
219.76,225.68,12.04,1.61,1.58,23.54,37.17,1,0,normal
236.13,229.09,13.61,0.8,0.51,32.84,39.79,1,0,normal
